id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2585,Bisolvon Tablet,Obat Batuk,25000.0,350,Bromhexine HCl,Mengencerkan dahak; Gejala terkait: dahak kental; batuk parah,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bromhexine HCl,Mengencerkan dahak; dahak kental; batuk parah; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Gangguan pencernaan ringan,2026-12-31,Tablet,https://placehold.co/400x300/f8fafc/3b82f6?text=Bisolvon+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2586,Mebo Tube 50g,Obat Kulit & Luka,275000.0,39,"Radix Scutellariae, Cortex Phellodendri, Minyak Wijen","Luka bakar, ulkus diabetik (herbal); Gejala terkait: luka bakar basah; salep bau wijen",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Radix Scutellariae, Cortex Phellodendri, Minyak Wijen","Luka bakar, ulkus diabetik (herbal); luka bakar basah; salep bau wijen; Gunakan sesuai petunjuk pada kemasan.",Aroma kuat wijen,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/ec4899?text=Mebo+Tube+50g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2587,Oralit Sachet,Pencernaan & Diare,1000.0,423,"Glukosa, Elektrolit",Rehidrasi oral; Gejala terkait: dehidrasi diare; oralit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Glukosa, Elektrolit",Rehidrasi oral; dehidrasi diare; oralit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual bila terlalu cepat diminum,2026-12-31,Sachet,https://placehold.co/400x300/f8fafc/f59e0b?text=Oralit+Sachet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2588,Vicee Strawberry Strip,Vitamin & Suplemen,2000.0,253,Vitamin C 500mg,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; imun,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg,Suplemen Vitamin C hisap; vitamin hisap; imun; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Vicee+Strawberry+Strip,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2589,You C1000 Water Lemon,Vitamin & Suplemen,8500.0,214,Vitamin C 1000mg,Minuman vitamin C segar; Gejala terkait: minuman vitamin c; segar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 1000mg,Minuman vitamin C segar; minuman vitamin c; segar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/eab308?text=You+C1000+Water+Lemon,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2590,Canesten Botol 120ml,Antijamur & Kulit,50500.0,90,Clotrimazole 1%,"Panu, kadas, kurap; Gejala terkait: jamur kulit paten; kadas",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Clotrimazole 1%,"Panu, kadas, kurap; jamur kulit paten; kadas; Gunakan sesuai petunjuk pada kemasan.",Kulit kemerahan,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Canesten+Botol+120ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2591,Sangobion Kapsul Strip,Vitamin & Suplemen,18000.0,309,"Ferrous Gluconate (Zat Besi), Vitamin",Anemia kurang zat besi; Gejala terkait: kurang darah; pusing anemia; pucat,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Ferrous Gluconate (Zat Besi), Vitamin",Anemia kurang zat besi; kurang darah; pusing anemia; pucat; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Feses hitam, sembelit",2027-06-30,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Sangobion+Kapsul+Strip,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2592,Balsem Lang Pot 10g,Perawatan Hidung & Pernapasan,8000.0,272,"Menthol, Camphor, Eucalyptus Oil","Melegakan napas, masuk angin dewasa; Gejala terkait: balsem putih; dada sesak flu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Eucalyptus Oil","Melegakan napas, masuk angin dewasa; balsem putih; dada sesak flu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Kulit perih bila tebal,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Balsem+Lang+Pot+10g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2593,Vitacimin Box 100s,Vitamin & Suplemen,20000.0,366,Vitamin C 500mg,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; sariawan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Vitamin C 500mg,Suplemen Vitamin C hisap; vitamin hisap; sariawan; Gunakan sesuai petunjuk pada kemasan.,Nyeri lambung (jika perut kosong),2026-12-31,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Vitacimin+Box+100s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2594,Incidal-OD Kapsul,Alergi & Gatal,35000.0,431,Cetirizine HCl,Obat anti alergi paten; Gejala terkait: alergi berat; gatal paten,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Cetirizine HCl,Obat anti alergi paten; alergi berat; gatal paten; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mengantuk,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/8b5cf6?text=Incidal-OD+Kapsul,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2595,Kenalog In Orabase 5g,Mulut & Tenggorokan,75000.0,82,Triamcinolone Acetonide,Sariawan berat (Kortikosteroid); Gejala terkait: salep sariawan; sariawan meradang,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Triamcinolone Acetonide,Sariawan berat (Kortikosteroid); salep sariawan; sariawan meradang; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Infeksi jamur sekunder bila pemakaian lama,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/d946ef?text=Kenalog+In+Orabase+5g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2596,Vicee Orange Strip,Vitamin & Suplemen,2000.0,189,Vitamin C 500mg,Suplemen Vitamin C hisap; Gejala terkait: vitamin hisap; imun,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Vitamin C 500mg,Suplemen Vitamin C hisap; vitamin hisap; imun; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Nyeri lambung,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Vicee+Orange+Strip,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2597,Visine Original 6ml,Mata & Telinga,18000.0,163,Tetrahydrozoline HCl,Mata merah; Gejala terkait: mata iritasi asap,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Tetrahydrozoline HCl,Mata merah; mata iritasi asap; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mata kering bila dipakai lama,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Visine+Original+6ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2598,Bodrex Tube 10g,Nyeri & Demam,6500.0,401,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; Gejala terkait: sakit kepala; migrain",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; sakit kepala; migrain; Gunakan sesuai petunjuk pada kemasan.",Berdebar,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Bodrex+Tube+10g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2599,Laserin Tube 10g,Obat Batuk,8500.0,154,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; Gejala terkait: batuk herbal; tenggorokan hangat",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Jahe merah, Cengkeh, Daun Sirih","Batuk, masuk angin; batuk herbal; tenggorokan hangat; Gunakan sesuai petunjuk pada kemasan.",Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Laserin+Tube+10g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2600,Renovit Multivitamin Strip,Vitamin & Suplemen,15000.0,113,12 Vitamin & 13 Mineral,Kebutuhan vitamin harian menyeluruh; Gejala terkait: multivitamin lengkap,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,12 Vitamin & 13 Mineral,Kebutuhan vitamin harian menyeluruh; multivitamin lengkap; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Jarang,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/eab308?text=Renovit+Multivitamin+Strip,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2601,Balsem Lang Pot 40g,Perawatan Hidung & Pernapasan,24000.0,373,"Menthol, Camphor, Eucalyptus Oil","Melegakan napas, masuk angin dewasa; Gejala terkait: balsem putih; dada sesak flu",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Camphor, Eucalyptus Oil","Melegakan napas, masuk angin dewasa; balsem putih; dada sesak flu; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Kulit perih bila tebal,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/06b6d4?text=Balsem+Lang+Pot+40g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2602,Farsifen Tablet,Nyeri & Demam,8000.0,489,Ibuprofen 200mg,"Sakit gigi, demam, nyeri haid; Gejala terkait: nyeri haid; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 200mg,"Sakit gigi, demam, nyeri haid; nyeri haid; sakit gigi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung,2028-03-15,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Farsifen+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2603,Panadol Box 100s,Nyeri & Demam,96000.0,57,Paracetamol 500mg,Meredakan demam dan nyeri ringan; Gejala terkait: demam; sakit kepala; nyeri,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Paracetamol 500mg,Meredakan demam dan nyeri ringan; demam; sakit kepala; nyeri; Gunakan sesuai petunjuk pada kemasan.,Jarang: ruam kulit,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Panadol+Box+100s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2604,Bodrex Tablet,Nyeri & Demam,9000.0,480,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; Gejala terkait: sakit kepala; migrain",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Paracetamol 600mg, Caffeine 50mg","Sakit kepala, demam; sakit kepala; migrain; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Berdebar,2028-12-31,Tablet,https://placehold.co/400x300/f8fafc/ef4444?text=Bodrex+Tablet,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2605,Dulcolax Suppositoria 10mg,Pencernaan & Diare,35000.0,435,Bisacodyl,Mengatasi sembelit kronis; Gejala terkait: susah bab; sembelit; pencahar,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Bisacodyl,Mengatasi sembelit kronis; susah bab; sembelit; pencahar; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Kram perut,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/f59e0b?text=Dulcolax+Suppositoria+10mg,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2606,Antangin Mint Box 5s,Herbal & Tradisional,18000.0,220,"Jahe, Royal Jelly, Ginseng","Masuk angin, greges; Gejala terkait: greges; meriang; masuk angin",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Jahe, Royal Jelly, Ginseng","Masuk angin, greges; greges; meriang; masuk angin; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Tubuh terasa hangat berlebih,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Antangin+Mint+Box+5s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2607,Garamycin Box 50s,Obat Kulit & Luka,202500.0,89,Gentamicin Sulfate,Infeksi kulit primer (impetigo); Gejala terkait: infeksi kulit; bisul,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Gentamicin Sulfate,Infeksi kulit primer (impetigo); infeksi kulit; bisul; Gunakan sesuai petunjuk pada kemasan.,Gatal ringan,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/ec4899?text=Garamycin+Box+50s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2608,Tolak Angin Cair Box 5s,Herbal & Tradisional,20000.0,395,"Adas, Kayu Ules, Cengkeh, Jahe, Daun Mint, Madu","Masuk angin, perut kembung, mual; Gejala terkait: masuk angin; mual perjalanan; kembung",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Adas, Kayu Ules, Cengkeh, Jahe, Daun Mint, Madu","Masuk angin, perut kembung, mual; masuk angin; mual perjalanan; kembung; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Alergi (jarang),2028-12-31,Produk,https://placehold.co/400x300/f8fafc/84cc16?text=Tolak+Angin+Cair+Box+5s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2609,Rohto Botol 120ml,Mata & Telinga,32500.0,186,"Naphazoline HCl, Menthol",Mata merah dengan sensasi dingin; Gejala terkait: tetes mata dingin; mata merah ngantuk,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Naphazoline HCl, Menthol",Mata merah dengan sensasi dingin; tetes mata dingin; mata merah ngantuk; Gunakan sesuai petunjuk pada kemasan.,Mata terasa sangat dingin/pedas,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/0ea5e9?text=Rohto+Botol+120ml,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2610,Polysilane Tube 10g,Lambung & Maag,7500.0,202,"Simethicone, Al(OH)3, Mg(OH)2",Mengatasi kembung dan maag; Gejala terkait: perut kembung parah; penuh ulu hati,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Simethicone, Al(OH)3, Mg(OH)2",Mengatasi kembung dan maag; perut kembung parah; penuh ulu hati; Gunakan sesuai petunjuk pada kemasan.,Sembelit ringan,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/10b981?text=Polysilane+Tube+10g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2611,Imboost Kids Sirup,Vitamin & Suplemen,40000.0,229,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; Gejala terkait: sistem imun; pemulihan sakit,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Echinacea, Zinc",Booster daya tahan tubuh saat sakit; sistem imun; pemulihan sakit; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Alergi (jarang),2027-06-30,Sirup,https://placehold.co/400x300/f8fafc/eab308?text=Imboost+Kids+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2612,Nebacetin Ointment 5g,Obat Kulit & Luka,28000.0,382,"Neomycin Sulfate, Bacitracin","Infeksi bakteri pada kulit, luka bernanah; Gejala terkait: luka bernanah; koreng; bubuk luka",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Neomycin Sulfate, Bacitracin","Infeksi bakteri pada kulit, luka bernanah; luka bernanah; koreng; bubuk luka; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Alergi lokal,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ec4899?text=Nebacetin+Ointment+5g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2613,Herocyn Baby Powder,Alergi & Gatal,18000.0,106,"Menthol, Sulfur, Salicylic Acid",Gatal-gatal di badan dan kaki; Gejala terkait: bedak gatal; biang keringat dewasa,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Menthol, Sulfur, Salicylic Acid",Gatal-gatal di badan dan kaki; bedak gatal; biang keringat dewasa; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Dingin / perih di luka,2026-12-31,Produk,https://placehold.co/400x300/f8fafc/8b5cf6?text=Herocyn+Baby+Powder,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2614,Alleron Botol 60ml,Alergi & Gatal,3000.0,308,Chlorpheniramine Maleate (CTM),"Alergi gatal, rhinitis; Gejala terkait: alergi murah; gatal malam",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Chlorpheniramine Maleate (CTM),"Alergi gatal, rhinitis; alergi murah; gatal malam; Gunakan sesuai petunjuk pada kemasan.",Sangat mengantuk,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/8b5cf6?text=Alleron+Botol+60ml,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2615,Daktarin Strip 4s,Antijamur & Kulit,15000.0,184,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; Gejala terkait: jamur selangkangan; kutu air; bedak jamur,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,Miconazole Nitrate 2%,Infeksi jamur kulit dan lipatan; jamur selangkangan; kutu air; bedak jamur; Gunakan sesuai petunjuk pada kemasan.,Iritasi ringan,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/14b8a6?text=Daktarin+Strip+4s,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2616,Mebo Ointment 20g,Obat Kulit & Luka,110000.0,36,"Radix Scutellariae, Cortex Phellodendri, Minyak Wijen","Luka bakar, ulkus diabetik (herbal); Gejala terkait: luka bakar basah; salep bau wijen",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Radix Scutellariae, Cortex Phellodendri, Minyak Wijen","Luka bakar, ulkus diabetik (herbal); luka bakar basah; salep bau wijen; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Aroma kuat wijen,2028-03-15,Produk,https://placehold.co/400x300/f8fafc/ec4899?text=Mebo+Ointment+20g,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2617,Freshcare Tube 50g,Obat Oles Nyeri,37500.0,213,"Menthol, Camphor, Essential Oil","Pusing, perut kembung, mabuk perjalanan; Gejala terkait: mabuk darat; pusing kepala; roll on minyak angin",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Menthol, Camphor, Essential Oil","Pusing, perut kembung, mabuk perjalanan; mabuk darat; pusing kepala; roll on minyak angin; Gunakan sesuai petunjuk pada kemasan.",Iritasi mata jika terlalu dekat,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/f97316?text=Freshcare+Tube+50g,False,"[""otc"",""indonesia"",""chatbot-ready""]"
2618,Proris Forte,Nyeri & Demam,16000.0,231,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; Gejala terkait: nyeri radang; demam anak; sakit gigi",Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Ibuprofen 200mg,"Nyeri sendi, sakit gigi, demam; nyeri radang; demam anak; sakit gigi; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.",Nyeri lambung,2027-06-30,Produk,https://placehold.co/400x300/f8fafc/ef4444?text=Proris+Forte,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2619,Siladex Cough & Cold,Obat Batuk,23000.0,125,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering (Bebas Gula); Gejala terkait: batuk berdahak; batuk bebas gula,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Bromhexine, Guaifenesin / Dextromethorphan",Batuk berdahak / batuk kering (Bebas Gula); batuk berdahak; batuk bebas gula; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Mual,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Siladex+Cough+&+Cold,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2620,Konidin OBH Sirup,Obat Batuk,19000.0,365,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; Gejala terkait: batuk alergi; gatal tenggorokan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; batuk alergi; gatal tenggorokan; Gunakan sesuai petunjuk pada kemasan. Jika sakit berlanjut hubungi dokter.,Sangat mengantuk,2026-12-31,Sirup,https://placehold.co/400x300/f8fafc/3b82f6?text=Konidin+OBH+Sirup,True,"[""otc"",""indonesia"",""chatbot-ready""]"
2621,Konidin Box 30s,Obat Batuk,14000.0,351,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; Gejala terkait: batuk alergi; gatal tenggorokan,Sesuai aturan pakai pada kemasan. Gunakan sesuai petunjuk pada kemasan.,"Guaifenesin, Dextromethorphan, CTM",Batuk alergi; batuk alergi; gatal tenggorokan; Gunakan sesuai petunjuk pada kemasan.,Sangat mengantuk,2028-12-31,Produk,https://placehold.co/400x300/f8fafc/3b82f6?text=Konidin+Box+30s,True,"[""otc"",""indonesia"",""chatbot-ready""]"
