id,name,category,price,stock,description,indication,dosage,ingredients,benefits,side_effects,expiry,type,photo,is_active,tags
2222,Sangobion Kaplet,Vitamin & Suplemen,91200.0,289,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Dosis sesuai anjuran dokter. Merck,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Mual; konstipasi; feses gelap,2028-03-15,Tablet,,True,[]
2223,Polysilane Suspensi,Lambung & Maag,19053.0,138,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2027-06-30,Tablet,,True,[]
2224,Vicks Inhaler Balm,Perawatan Hidung & Pernapasan,52441.0,161,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Dosis sesuai anjuran dokter. P&G,Menthol; Camphor; Pine Needle Oil,Hidung tersumbat ringan,Iritasi hidung jarang,2027-11-20,Tablet,,True,[]
2225,Betadine Solution 28,Obat Kulit & Luka,12549.0,176,Povidone Iodine 10%,Antiseptik luka ringan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan,Iritasi lokal; rasa perih,2026-12-31,Tablet,,True,[]
2226,Inza Tablet 47,Flu & Pilek,25404.0,158,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylpropanolamine; Chlorpheniramine,Flu; pilek; demam ringan,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
2227,Vitacimin Kapsul,Vitamin & Suplemen,56486.0,91,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Dosis sesuai anjuran dokter. Takeda,Vitamin C 500mg,Suplemen vitamin C; sariawan ringan,Nyeri lambung bila sebelum makan,2027-06-30,Kapsul,,True,[]
2228,Waisan Forte,Lambung & Maag,50895.0,233,Antasida; Sodium Bicarbonate,Maag; perih lambung,Dosis sesuai anjuran dokter. Bintang Toedjoe,Antasida; Sodium Bicarbonate,Maag; perih lambung,Sendawa; perut terasa penuh,2027-11-20,Tablet,,True,[]
2229,Neozep Forte Tablet,Flu & Pilek,33969.0,239,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Mengantuk; mulut kering; berdebar,2028-03-15,Tablet,,True,[]
2230,Imboost Tablet,Vitamin & Suplemen,59872.0,194,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Dosis sesuai anjuran dokter. Soho,Echinacea; Zinc; Vitamin C,Membantu menjaga daya tahan tubuh,Mual; alergi jarang,2027-06-30,Tablet,,True,[]
2231,Antasida Doen Suspensi 47,Lambung & Maag,16608.0,239,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Dosis sesuai anjuran dokter. Generic,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Sembelit ringan; diare ringan,2028-03-15,Tablet,,True,[]
2232,Fatigon Effervescent,Vitamin & Suplemen,118701.0,205,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Dosis sesuai anjuran dokter. Kalbe,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Mual ringan,2028-03-15,Tablet,,True,[]
2233,Tantum Verde Gel,Mulut & Tenggorokan,27437.0,154,Benzydamine HCl,Sakit tenggorokan; radang ringan,Dosis sesuai anjuran dokter. Angelini,Benzydamine HCl,Sakit tenggorokan; radang ringan,Mulut terasa kebas; iritasi ringan,2027-06-30,Tablet,,True,[]
2234,Dulcolax Kapsul,Pencernaan & Diare,11192.0,198,Bisacodyl 5mg,Sembelit; susah buang air besar,Dosis sesuai anjuran dokter. Sanofi,Bisacodyl 5mg,Sembelit; susah buang air besar,Mulas; kram perut ringan,2028-03-15,Kapsul,,True,[]
2235,Antasida Doen Suspensi,Lambung & Maag,42725.0,247,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Dosis sesuai anjuran dokter. Generic,Aluminium Hydroxide; Magnesium Hydroxide,Maag; nyeri ulu hati,Sembelit ringan; diare ringan,2026-12-31,Tablet,,True,[]
2236,Otopain Cool,Mata & Telinga,58068.0,227,Phenazone; Lidocaine HCl,Nyeri telinga ringan sesuai petunjuk,Dosis sesuai anjuran dokter. Generic,Phenazone; Lidocaine HCl,Nyeri telinga ringan sesuai petunjuk,Iritasi lokal; tidak nyaman,2027-06-30,Tablet,,True,[]
2237,Renovit Effervescent,Vitamin & Suplemen,110292.0,195,Multivitamin; Mineral,Suplemen multivitamin harian,Dosis sesuai anjuran dokter. Dexa Medica,Multivitamin; Mineral,Suplemen multivitamin harian,Mual ringan,2026-12-31,Tablet,,True,[]
2238,Diatabs Larutan,Pencernaan & Diare,8310.0,290,Attapulgite,Membantu mengurangi frekuensi diare,Dosis sesuai anjuran dokter. Medifarma,Attapulgite,Membantu mengurangi frekuensi diare,Sembelit; mual,2027-11-20,Tablet,,True,[]
2239,Rohto Cool Minidose,Mata & Telinga,63026.0,241,Naphazoline HCl; Menthol,Mata merah; mata lelah,Dosis sesuai anjuran dokter. Rohto,Naphazoline HCl; Menthol,Mata merah; mata lelah,Perih sementara; sensasi dingin,2027-06-30,Tablet,,True,[]
2240,Diapet Sirup,Pencernaan & Diare,27555.0,109,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Dosis sesuai anjuran dokter. Soho,Ekstrak daun jambu biji; Kunyit; Mojokeling,Diare ringan; perut mulas,Alergi bahan herbal jarang,2026-12-31,Tablet,,True,[]
2241,Counterpain Patch,Obat Oles Nyeri,31515.0,62,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Dosis sesuai anjuran dokter. Taisho,Methyl Salicylate; Menthol; Eugenol,Nyeri otot; pegal; keseleo ringan,Rasa panas; iritasi lokal,2026-12-31,Tablet,,True,[]
2242,Kalpanax Lotion,Antijamur & Kulit,52447.0,106,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Dosis sesuai anjuran dokter. Kalbe,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Iritasi lokal; rasa panas ringan,2026-12-31,Tablet,,True,[]
2243,Neozep Forte Tablet 45,Flu & Pilek,28779.0,243,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2244,Microlax Anak,Pencernaan & Diare,26055.0,284,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Dosis sesuai anjuran dokter. Pharos,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Rasa tidak nyaman lokal,2026-12-31,Tablet,,True,[]
2245,Salep 88 Salep,Antijamur & Kulit,55112.0,200,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Dosis sesuai anjuran dokter. Meccaya,Salicylic Acid; Benzoic Acid; Sulfur,Panu; kurap; gatal jamur,Iritasi lokal; rasa panas,2028-03-15,Tablet,,True,[]
2246,Polysilane Forte,Lambung & Maag,46053.0,249,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2027-06-30,Tablet,,True,[]
2247,Enervon C Gummy,Vitamin & Suplemen,118080.0,115,Vitamin C; Vitamin B Complex; Niacinamide,Menjaga daya tahan tubuh,Dosis sesuai anjuran dokter. Darya-Varia,Vitamin C; Vitamin B Complex; Niacinamide,Menjaga daya tahan tubuh,Mual ringan; urin kuning terang,2027-06-30,Tablet,,True,[]
2248,Sanmol Forte,Nyeri & Demam,6257.0,252,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol 500mg,Demam; sakit kepala; nyeri ringan,Mual; alergi jarang,2027-11-20,Tablet,,True,[]
2249,Tantum Verde Lozenges,Mulut & Tenggorokan,21630.0,275,Benzydamine HCl,Sakit tenggorokan; radang ringan,Dosis sesuai anjuran dokter. Angelini,Benzydamine HCl,Sakit tenggorokan; radang ringan,Mulut terasa kebas; iritasi ringan,2028-03-15,Tablet,,True,[]
2250,Farsifen Forte,Nyeri & Demam,19544.0,272,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Dosis sesuai anjuran dokter. Ifars,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Nyeri lambung; mual; pusing,2028-03-15,Tablet,,True,[]
2251,Balsem Lang Spray,Perawatan Hidung & Pernapasan,12128.0,148,Menthol; Camphor; Eucalyptus Oil,Melegakan pernapasan; pegal ringan,Dosis sesuai anjuran dokter. Eagle Indo Pharma,Menthol; Camphor; Eucalyptus Oil,Melegakan pernapasan; pegal ringan,Iritasi lokal,2028-03-15,Tablet,,True,[]
2252,Salonpas Gel 41,Obat Oles Nyeri,46770.0,67,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2026-12-31,Tablet,,True,[]
2253,Dermatix Ultra Solution,Obat Kulit & Luka,68760.0,202,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Dosis sesuai anjuran dokter. Menarini,Cyclopentasiloxane; Vitamin C Ester,Perawatan bekas luka,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2254,Adem Sari Cair,Herbal & Tradisional,14163.0,104,Citrus aurantifolia; Vitamin C; Mineral,Panas dalam; sariawan ringan,Dosis sesuai anjuran dokter. Sari Enesis,Citrus aurantifolia; Vitamin C; Mineral,Panas dalam; sariawan ringan,Nyeri lambung ringan,2028-03-15,Tablet,,True,[]
2255,Canesten Cream 43,Antijamur & Kulit,41682.0,64,Clotrimazole 1%,Jamur kulit; kutu air,Dosis sesuai anjuran dokter. Bayer,Clotrimazole 1%,Jamur kulit; kutu air,Iritasi lokal ringan,2027-06-30,Tablet,,True,[]
2256,Dumin Kaplet,Nyeri & Demam,15904.0,207,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Actavis,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2026-12-31,Tablet,,True,[]
2257,Neozep Forte Flu & Batuk,Flu & Pilek,22646.0,196,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Dosis sesuai anjuran dokter. Konimex,Paracetamol; Phenylephrine HCl; Chlorpheniramine,Flu; pilek; hidung tersumbat,Mengantuk; mulut kering; berdebar,2027-06-30,Tablet,,True,[]
2258,Hot In Cream 10,Obat Oles Nyeri,34822.0,179,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Dosis sesuai anjuran dokter. Bintang Toedjoe,Methyl Salicylate; Menthol; Camphor,Pegal linu; nyeri otot,Rasa panas; iritasi lokal,2027-06-30,Tablet,,True,[]
2259,Visine Original Tetes Telinga,Mata & Telinga,41761.0,131,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Johnson & Johnson,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Mata kering; perih sementara,2026-12-31,Tablet,,True,[]
2260,Braito Original Tetes Mata,Mata & Telinga,29257.0,245,Tetrahydrozoline HCl,Mata merah; iritasi ringan,Dosis sesuai anjuran dokter. Combiphar,Tetrahydrozoline HCl,Mata merah; iritasi ringan,Perih sementara,2027-06-30,Tablet,,True,[]
2261,Cetirizine 10mg Lotion,Alergi & Gatal,54500.0,67,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Dosis sesuai anjuran dokter. Generic,Cetirizine HCl 10mg,Alergi; gatal; bersin karena alergi,Mengantuk ringan; mulut kering,2026-12-31,Tablet,,True,[]
2262,Microlax Sachet,Pencernaan & Diare,28108.0,167,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Dosis sesuai anjuran dokter. Pharos,Sorbitol; Sodium Citrate; Sodium Lauryl Sulfoacetate,Sembelit; membantu BAB,Rasa tidak nyaman lokal,2027-06-30,Tablet,,True,[]
2263,Fatigon Plus,Vitamin & Suplemen,50272.0,122,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Dosis sesuai anjuran dokter. Kalbe,Vitamin B Complex; Vitamin E; Mineral,Membantu mengurangi lelah,Mual ringan,2026-12-31,Tablet,,True,[]
2264,Transpulmin Baby Spray,Perawatan Hidung & Pernapasan,32303.0,205,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Dosis sesuai anjuran dokter. Novartis,Eucalyptus Oil; Chamomile Oil,Membantu menghangatkan badan anak,Iritasi lokal jarang,2027-06-30,Tablet,,True,[]
2265,Entrostop Sirup,Pencernaan & Diare,8791.0,265,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Dosis sesuai anjuran dokter. Kalbe,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Sembelit bila berlebihan; mual,2026-12-31,Tablet,,True,[]
2266,Alleron Lotion,Alergi & Gatal,11375.0,94,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Dosis sesuai anjuran dokter. Mecosin,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Mengantuk; mulut kering,2027-11-20,Tablet,,True,[]
2267,Kuldon Sachet,Herbal & Tradisional,18218.0,230,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Dosis sesuai anjuran dokter. Deltomed,Ekstrak herbal; Glycyrrhizae radix; Menthae folium,Panas dalam; sariawan ringan,Alergi herbal jarang,2027-11-20,Tablet,,True,[]
2268,Visine Original Tetes Mata 38,Mata & Telinga,28443.0,73,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Johnson & Johnson,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Mata kering; perih sementara,2027-11-20,Tablet,,True,[]
2269,Polysilane Plus,Lambung & Maag,46964.0,190,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2027-11-20,Tablet,,True,[]
2270,Incidal-OD Lotion,Alergi & Gatal,48157.0,154,Cetirizine HCl,Alergi; bersin; gatal,Dosis sesuai anjuran dokter. Bayer,Cetirizine HCl,Alergi; bersin; gatal,Mengantuk; mulut kering,2026-12-31,Tablet,,True,[]
2271,Plantacid Tablet Kunyah,Lambung & Maag,38314.0,219,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Dosis sesuai anjuran dokter. Soho,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; kembung,Sembelit; diare ringan,2028-03-15,Tablet,,True,[]
2272,Scabimite Solution,Antijamur & Kulit,33482.0,170,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Dosis sesuai anjuran dokter. Galderma,Permethrin 5%,Kudis/skabies sesuai aturan pakai,Rasa panas; gatal sementara,2027-11-20,Tablet,,True,[]
2273,Cooling 5 Gargle,Mulut & Tenggorokan,38322.0,158,Phenol,Sakit tenggorokan ringan,Dosis sesuai anjuran dokter. Darya-Varia,Phenol,Sakit tenggorokan ringan,Iritasi lokal; rasa kebas,2028-03-15,Tablet,,True,[]
2274,Sanaflu Extra,Flu & Pilek,49869.0,214,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2026-12-31,Tablet,,True,[]
2275,Betadine Solution,Obat Kulit & Luka,30805.0,218,Povidone Iodine 10%,Antiseptik luka ringan,Dosis sesuai anjuran dokter. Mundipharma,Povidone Iodine 10%,Antiseptik luka ringan,Iritasi lokal; rasa perih,2028-03-15,Tablet,,True,[]
2276,Salonpas Gel 34,Obat Oles Nyeri,14557.0,189,Methyl Salicylate; Menthol,Nyeri otot; pegal,Dosis sesuai anjuran dokter. Hisamitsu,Methyl Salicylate; Menthol,Nyeri otot; pegal,Iritasi lokal; rasa panas,2027-06-30,Tablet,,True,[]
2277,Entrostop Sachet,Pencernaan & Diare,14858.0,116,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Dosis sesuai anjuran dokter. Kalbe,Attapulgite; Pectin,Diare tidak spesifik; perut mulas,Sembelit bila berlebihan; mual,2026-12-31,Tablet,,True,[]
2278,Paracetamol 500mg Extra,Nyeri & Demam,22063.0,84,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Dosis sesuai anjuran dokter. Generic,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Mual; ruam alergi jarang; gangguan hati bila overdosis,2027-06-30,Tablet,,True,[]
2279,Norit Sachet,Pencernaan & Diare,27350.0,103,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Dosis sesuai anjuran dokter. Erela,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Feses gelap; sembelit,2027-06-30,Tablet,,True,[]
2280,Promag Forte,Lambung & Maag,29735.0,78,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Dosis sesuai anjuran dokter. Kalbe,Hydrotalcite; Magnesium Hydroxide; Simethicone,Maag; perut kembung; nyeri ulu hati,Sembelit ringan; diare ringan; mual,2028-03-15,Tablet,,True,[]
2281,Vicks Formula 44 Tablet,Obat Batuk,35681.0,67,Dextromethorphan HBr,Batuk kering; batuk malam hari,Dosis sesuai anjuran dokter. P&G,Dextromethorphan HBr,Batuk kering; batuk malam hari,Mengantuk; pusing; mulut kering,2027-06-30,Tablet,,True,[]
2282,Larutan Cap Kaki Tiga Cair,Herbal & Tradisional,16074.0,205,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Dosis sesuai anjuran dokter. Kinocare,Gypsum Fibrosum; Calcitum,Panas dalam; tenggorokan kering,Tidak nyaman di perut pada sebagian orang,2027-06-30,Tablet,,True,[]
2283,Visine Original Cool,Mata & Telinga,24659.0,128,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Johnson & Johnson,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Mata kering; perih sementara,2027-11-20,Tablet,,True,[]
2284,Visine Original Minidose,Mata & Telinga,31865.0,92,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Dosis sesuai anjuran dokter. Johnson & Johnson,Tetrahydrozoline HCl,Mata merah karena iritasi ringan,Mata kering; perih sementara,2028-03-15,Tablet,,True,[]
2285,Tantum Verde Spray,Mulut & Tenggorokan,18617.0,197,Benzydamine HCl,Sakit tenggorokan; radang ringan,Dosis sesuai anjuran dokter. Angelini,Benzydamine HCl,Sakit tenggorokan; radang ringan,Mulut terasa kebas; iritasi ringan,2027-06-30,Tablet,,True,[]
2286,Norit Sirup,Pencernaan & Diare,12159.0,93,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Dosis sesuai anjuran dokter. Erela,Activated Charcoal,Keracunan makanan ringan; perut tidak nyaman,Feses gelap; sembelit,2028-03-15,Tablet,,True,[]
2287,Redoxon Plus,Vitamin & Suplemen,117684.0,94,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Dosis sesuai anjuran dokter. Bayer,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Nyeri lambung ringan,2028-03-15,Tablet,,True,[]
2288,Loratadine 10mg Kaplet,Alergi & Gatal,15611.0,165,Loratadine 10mg,Rinitis alergi; biduran ringan,Dosis sesuai anjuran dokter. Generic,Loratadine 10mg,Rinitis alergi; biduran ringan,Sakit kepala; mulut kering,2028-03-15,Tablet,,True,[]
2289,Siladex Mucolytic Kering,Obat Batuk,35526.0,88,Bromhexine; Guaifenesin,Batuk berdahak,Dosis sesuai anjuran dokter. Konimex,Bromhexine; Guaifenesin,Batuk berdahak,Mual; pusing; gangguan lambung,2028-03-15,Tablet,,True,[]
2290,Stimuno Plus,Vitamin & Suplemen,45595.0,268,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Phyllanthus niruri,Memelihara daya tahan tubuh,Mual ringan,2028-03-15,Tablet,,True,[]
2291,Dulcolax Anak,Pencernaan & Diare,29083.0,69,Bisacodyl 5mg,Sembelit; susah buang air besar,Dosis sesuai anjuran dokter. Sanofi,Bisacodyl 5mg,Sembelit; susah buang air besar,Mulas; kram perut ringan,2027-06-30,Tablet,,True,[]
2292,Kalpanax Gel,Antijamur & Kulit,34058.0,235,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Dosis sesuai anjuran dokter. Kalbe,Miconazole Nitrate,Jamur kulit; panu; kurap; kutu air,Iritasi lokal; rasa panas ringan,2027-06-30,Tablet,,True,[]
2293,Sangobion Gummy,Vitamin & Suplemen,28988.0,215,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Dosis sesuai anjuran dokter. Merck,Ferrous Gluconate; Vitamin; Mineral,Suplemen zat besi,Mual; konstipasi; feses gelap,2027-06-30,Tablet,,True,[]
2294,Antangin JRG Cair,Herbal & Tradisional,22973.0,62,Ekstrak herbal; Jahe; Royal jelly; Ginseng,Masuk angin; badan tidak enak,Dosis sesuai anjuran dokter. Deltomed,Ekstrak herbal; Jahe; Royal jelly; Ginseng,Masuk angin; badan tidak enak,Alergi bahan herbal jarang,2027-06-30,Tablet,,True,[]
2295,Pamol Kaplet,Nyeri & Demam,34240.0,75,Paracetamol 500mg,Demam; nyeri ringan,Dosis sesuai anjuran dokter. Interbat,Paracetamol 500mg,Demam; nyeri ringan,Mual; ruam alergi jarang,2027-11-20,Tablet,,True,[]
2296,Herbakof Tablet,Herbal & Tradisional,16904.0,72,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Dosis sesuai anjuran dokter. Dexa Medica,Ekstrak Daun Legundi; Ekstrak Jahe; Ekstrak Saga; Ekstrak Mahkota Dewa,Batuk ringan; tenggorokan tidak nyaman,Alergi herbal jarang,2028-03-15,Tablet,,True,[]
2297,FG Troches Spray,Mulut & Tenggorokan,26492.0,72,Fradiomycin; Gramicidin,Radang tenggorokan ringan sesuai petunjuk,Dosis sesuai anjuran dokter. Meiji,Fradiomycin; Gramicidin,Radang tenggorokan ringan sesuai petunjuk,Alergi; gangguan pencernaan ringan,2027-11-20,Tablet,,True,[]
2298,Antangin JRG Sachet,Herbal & Tradisional,11260.0,193,Ekstrak herbal; Jahe; Royal jelly; Ginseng,Masuk angin; badan tidak enak,Dosis sesuai anjuran dokter. Deltomed,Ekstrak herbal; Jahe; Royal jelly; Ginseng,Masuk angin; badan tidak enak,Alergi bahan herbal jarang,2027-06-30,Tablet,,True,[]
2299,Paracetamol 500mg Tablet,Nyeri & Demam,14382.0,295,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Dosis sesuai anjuran dokter. Generic,Paracetamol 500mg,Demam; nyeri ringan; sakit kepala,Mual; ruam alergi jarang; gangguan hati bila overdosis,2027-06-30,Tablet,,True,[]
2300,OBH Combi Batuk Flu Berdahak,Obat Batuk,43320.0,159,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Dosis sesuai anjuran dokter. Combiphar,Paracetamol; Ephedrine HCl; Chlorpheniramine; Succus liquiritiae,Batuk disertai flu; demam; pilek,Mengantuk; mulut kering; berdebar,2027-11-20,Tablet,,True,[]
2301,Alleron Kaplet,Alergi & Gatal,38701.0,155,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Dosis sesuai anjuran dokter. Mecosin,Chlorpheniramine Maleate,Alergi ringan; gatal; bersin,Mengantuk; mulut kering,2027-06-30,Tablet,,True,[]
2302,Sanaflu Tablet,Flu & Pilek,16431.0,248,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Dosis sesuai anjuran dokter. Sanbe Farma,Paracetamol; Phenylephrine; Chlorpheniramine,Flu; pilek; sakit kepala,Mengantuk; mulut kering,2026-12-31,Tablet,,True,[]
2303,Redoxon Kaplet,Vitamin & Suplemen,25828.0,198,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Dosis sesuai anjuran dokter. Bayer,Vitamin C; Zinc,Suplemen vitamin C dan zinc,Nyeri lambung ringan,2026-12-31,Tablet,,True,[]
2304,Rohto Cool Tetes Mata 37,Mata & Telinga,24137.0,293,Naphazoline HCl; Menthol,Mata merah; mata lelah,Dosis sesuai anjuran dokter. Rohto,Naphazoline HCl; Menthol,Mata merah; mata lelah,Perih sementara; sensasi dingin,2027-06-30,Tablet,,True,[]
2305,Fungiderm Solution,Antijamur & Kulit,29124.0,247,Clotrimazole,Panu; kurap; kutu air,Dosis sesuai anjuran dokter. Konimex,Clotrimazole,Panu; kurap; kutu air,Iritasi lokal,2028-03-15,Tablet,,True,[]
2306,Farsifen Kaplet,Nyeri & Demam,20633.0,257,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Dosis sesuai anjuran dokter. Ifars,Ibuprofen 200mg,Nyeri ringan sampai sedang; demam,Nyeri lambung; mual; pusing,2028-03-15,Tablet,,True,[]
2307,Bedak Herocyn Kaplet,Alergi & Gatal,34930.0,275,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Coronet Crown,Menthol; Sulfur; Salicylic Acid,Gatal ringan; biang keringat,Iritasi kulit pada sebagian orang,2027-06-30,Tablet,,True,[]
2308,Caladine Lotion Bedak,Alergi & Gatal,56984.0,217,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Dosis sesuai anjuran dokter. Galenium,Calamine; Zinc Oxide; Diphenhydramine,Gatal ringan; biang keringat,Iritasi lokal jarang,2027-11-20,Tablet,,True,[]
2309,Polysilane Sachet,Lambung & Maag,44287.0,300,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Dosis sesuai anjuran dokter. Pharos,Dimethylpolysiloxane; Aluminium Hydroxide; Magnesium Hydroxide,Maag; kembung; rasa penuh di lambung,Sembelit; diare ringan,2028-03-15,Tablet,,True,[]
2310,Mylanta Cair 50,Lambung & Maag,29836.0,122,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Dosis sesuai anjuran dokter. Johnson & Johnson,Aluminium Hydroxide; Magnesium Hydroxide; Simethicone,Asam lambung; maag; kembung,Sembelit ringan; diare ringan,2028-03-15,Tablet,,True,[]
2311,CTM Sirup,Alergi & Gatal,36926.0,124,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Dosis sesuai anjuran dokter. Generic,Chlorpheniramine Maleate 4mg,Alergi ringan; gatal; pilek alergi,Mengantuk; mulut kering,2026-12-31,Tablet,,True,[]
